Date,DIA,SPY,AAPL,AMZN,BABA,GOOGL,MCHI,META,QQQ,TSLA,XOM
5/11/2016,-0.010482986,-0.009461505,-0.009633983,0.014920278,0.001003512,-0.011942438,-0.011577765,-0.008049793,-0.0089927,0.001293782,-0.004776491
5/12/2016,0.000431404,0.000379258,-0.023599109,0.006124222,-0.00802005,-0.003394703,-0.004978187,0.006274575,-0.004433473,-0.00842743,0.00967248
5/13/2016,-0.010897487,-0.008627553,0.001952463,-0.011157077,-0.025265285,-0.004450122,-0.015494328,-0.003907549,-0.00365977,0.001983596,-0.011292455
5/16/2016,0.010083332,0.009735151,0.037257966,0.001042371,0.027604977,0.007546597,0.024603708,-0.009598531,0.012423226,0.003272956,0.010291738
5/17/2016,-0.009551057,-0.009159768,-0.00422125,-0.021655925,0.000756716,-0.013925784,-0.003476725,-0.011039946,-0.01246743,-0.017427625,-0.000433582
5/18/2016,0.000373525,0.000327624,0.011513499,0.003135473,-0.004032766,0.002291253,-0.00865572,0.002556455,0.003673945,0.031808854,-0.002013607
5/19/2016,-0.005351853,-0.003586303,-0.003821511,0.00153416,-0.00898393,-0.00896395,-0.009792286,-0.007139822,-0.005346904,0.019129138,0.008462621
5/20/2016,0.003941639,0.006382163,0.010922558,0.00612724,0.006001021,0.00894717,0.013169849,0.004622892,0.011050495,0.02355844,-0.004092212
5/23/2016,0.00012464,-0.001355434,0.012570585,-0.008608423,0.002665313,-0.006179767,-0.00122382,-0.011759693,-0.001282367,-0.01842659,-0.001548857
5/24/2016,0.011833103,0.012918629,0.015276666,0.010692501,0.026835443,0.022000697,0.018677255,0.014831422,0.020109635,0.00781147,0.000790838
5/25/2016,0.008190613,0.006748248,0.017328488,0.005893212,-0.068170611,0.006916497,0.009914836,0.00169938,0.007155237,0.007668321,0.00656941
5/26/2016,-0.001099499,0.000320718,0.008174611,0.009260959,0.036512766,-0.001585151,0.000504006,0.013402324,0.002970583,0.02522765,-0.005136079
5/27/2016,0.002317603,0.003991664,-0.000601253,-0.003734736,0.033439694,0.014533266,0.009414853,-0.000753327,0.005262199,-0.009241738,0.002350635
5/31/2016,-0.004569581,-0.001644606,-0.004894567,0.014812423,0.012720761,0.001618426,0.018843195,-0.004523371,0.001906978,0.000854109,-0.010967117
6/1/2016,0.000183867,0.001967182,-0.013969979,-0.004634818,-0.064756098,-0.000520799,-0.012065121,-0.000504881,9.52E-05,-0.016442682,0.002446133
6/2/2016,0.00318645,0.003229634,-0.007480303,0.012231736,0.007954101,-0.005598162,0.008462612,0.001262839,0.001998325,-0.002732744,-0.007948094
6/3/2016,-0.001221665,-0.003166202,0.001985659,-0.003707569,-0.008796895,-0.011299663,-0.000336388,-0.003867821,-0.004643963,0.000137012,-0.001767054
6/6/2016,0.006231997,0.005187357,0.007297149,0.001640158,0.018794049,-0.007881934,0.013506658,0.002701106,0.00352069,0.007719548,0.010975743
6/7/2016,0.000972467,0.00158258,0.003974083,-0.00411432,-0.002818345,0.001410843,0.007033656,-0.008670764,-0.002472,0.052834421,0.015325507
6/8/2016,0.003886089,0.00320772,-0.000914471,0.004006964,-0.002569373,0.016194997,-0.002252092,0.005349864,0.001810938,0.013686868,0.000854756
6/9/2016,-0.000967761,-0.001311645,0.007182987,0.001389959,-0.001030397,-0.000551869,-0.006164021,0.001435932,-0.001712524,-0.026150701,-0.001310307
6/10/2016,-0.00641763,-0.009715754,-0.008122763,-0.013234385,-0.02114492,-0.012565318,-0.024826912,-0.016363023,-0.011217216,-0.046086837,-0.007588111
6/13/2016,-0.007549814,-0.007526086,-0.015165662,-0.003871758,-0.006190727,-0.001786713,-0.018264792,-0.022894872,-0.008568592,-0.00420266,0.006770816
6/14/2016,-0.003254109,-0.001926648,0.001284743,0.005676416,0.03074884,0.001871892,0.003144402,0.008600263,0,-0.013404752,-0.001770444
6/15/2016,-0.001355172,-0.00139266,-0.003313925,-0.007006812,0.007972226,-0.001445619,0.00518252,-0.002871313,-0.002906807,0.012791347,-0.002998668
6/16/2016,0.005057951,0.002950742,0.004212779,0.004550164,-0.001530808,-0.01084418,-0.001216091,-0.001832461,0.003012782,0.001061096,0.011764741
6/17/2016,-0.003743686,-0.003688313,-0.022734908,-0.015498042,-0.016225885,-0.027600967,-0.00780678,-0.011976571,-0.011733027,-0.011246705,-0.00547786
6/20/2016,0.007823521,0.006439376,-0.002347641,0.010787242,0.014935065,0.002655269,0.016696209,0.003096797,0.00617715,0.01958887,0.004434064
6/21/2016,0.001460871,0.00271454,0.008374366,0.002534979,0.006014075,0.003894467,0.007712697,0.008908882,0.003226027,-0.000409649,0.004426453
6/22/2016,-0.002740479,-0.001484416,-0.003547646,-0.007292336,0.001399135,0.002736711,0.005156374,-0.00410911,-0.002436101,-0.1045032,-0.003867988
6/23/2016,0.01254047,0.013042711,0.005541216,0.016155362,0.005207672,0.005697645,0.022041013,0.010271267,0.014525314,-0.00132716,0.006900634
6/24/2016,-0.034441489,-0.036475929,-0.028096392,-0.032018613,-0.03601213,-0.041392141,-0.05233171,-0.026068822,-0.04151165,-0.016542812,-0.02628079
6/27/2016,-0.014016351,-0.017290308,-0.014428915,-0.010873297,-0.027002228,-0.006041326,-0.009413556,-0.027748037,-0.019781293,0.027957474,-0.005917854
6/28/2016,0.015421928,0.017984769,0.016748339,0.023996181,0.027616866,0.014857445,0.02472894,0.034229604,0.021817105,0.016318267,0.023077784
6/29/2016,0.016125603,0.017009858,0.008740767,0.010608094,0.023072889,0.00568527,0.019072843,0.012954747,0.017818978,0.041478662,0.017074172
6/30/2016,0.013346789,0.013564451,0.012680084,0.000223632,0.019092773,0.01199672,0.014813606,0.001051156,0.011607627,0.010085149,0.013812028
7/1/2016,0.001760991,0.001854164,0.002927353,0.013973897,0.001508865,0.009551831,0.007310173,-0.000787539,0.005250188,0.019877049,0.001068452
7/5/2016,-0.006001091,-0.006968087,-0.008711452,0.003417767,-0.008537351,-0.007546639,-0.020128818,8.76E-05,-0.006288638,-0.01163975,-0.008753409
7/6/2016,0.00420783,0.006061092,0.005072273,0.013006455,-0.004178802,0.005788137,-0.001471927,0.021891419,0.008366406,0.002152075,0.011545257
7/7/2016,-0.001032368,-0.00074312,0.004238665,-0.001355804,0.009028484,-0.00241195,-0.001860108,-0.007283633,0.002901045,0.006994964,-0.01203912
7/8/2016,0.013854103,0.015075297,0.007767305,0.012544633,-0.004536862,0.014874304,0.015329072,0.011998274,0.015398559,0.003889969,0.006250495
7/11/2016,0.004676848,0.003542778,0.003117766,0.010686368,0.031269781,0.012900889,0.013898724,0.005373593,0.005488662,0.036901467,0.003742443
7/12/2016,0.007096008,0.007164833,0.004526496,-0.007389424,0.00343727,0.007523658,0.014716709,0.000509035,0.004995939,-0.000573896,0.011282708
7/13/2016,0.000829639,-0.000155325,-0.00565697,-0.007457799,-0.014313678,-0.004136462,-0.005950887,-0.009751548,-0.002151952,-0.009441332,-0.000731925
7/14/2016,0.007697409,0.005571838,0.019649391,-0.001925589,0.014521534,0.008636289,0.014987527,0.004367186,0.006771137,-0.004489292,0.000732461
7/15/2016,0.000235034,-0.001282249,0,-0.007784674,-0.005994617,-0.000203865,-0.002775438,-0.003666127,-0.001683738,-0.005240813,0.001786757
7/18/2016,0.00111615,0.002614197,0.010678798,0.000870239,0.017230769,0.02388429,0.009213824,0.021478692,0.006727571,0.026682458,-0.003160286
7/19/2016,0.001936415,-0.00102341,0.000431969,0.005271238,0.001451906,0.00027881,-0.015379307,0.01038787,-0.00380667,-0.0043757,-0.003676175
7/20/2016,0.00186825,0.004154462,0.000863565,0.007797824,0.019934759,0.004871186,0.012595028,0.010861454,0.011753275,0.013764125,-0.00571347
7/21/2016,-0.004378401,-0.003778402,-0.005254575,-0.001729872,-0.002842928,-0.003526708,-0.001835813,-0.010744751,-0.002400916,-0.034419338,-0.000882038
7/22/2016,0.002929814,0.004559513,-0.007754359,0.000577623,0.003682585,0.006455376,0.006132269,0.003233563,0.004248741,0.008027211,0.001765633
7/25/2016,-0.003799388,-0.002756077,-0.013400818,-0.007048304,-0.015386436,-0.002317985,-0.007436552,0.005206612,9.22E-05,0.034822513,-0.019296412
7/26/2016,-0.001057778,0.000513698,-0.006897743,-0.005435297,0.00480827,0.000171613,0.011594181,-0.003370879,0.001105981,-0.002171645,-0.007302604
7/27/2016,-0.000117655,-0.001073077,0.064901927,0.001468209,-0.005861945,0.005701841,-0.002477724,0.017488863,0.007079662,-0.004444241,-0.006728036
7/28/2016,-0.001059023,0.001177027,0.013597634,0.021637911,0.000240674,0.00507894,-0.003091428,0.013458732,0.003556084,0.009276097,-0.007788377
7/29/2016,-0.00135463,0.001586348,-0.001198525,0.008237998,-0.007699711,0.033296772,-0.004589109,-0.00848,0.00218621,0.018128008,-0.013875628
8/1/2016,-0.001415445,-0.000871366,0.017560846,0.011768427,0.022550921,0.012497789,-0.000196705,0.002985315,0.005526318,-0.020360705,-0.034722956
8/2/2016,-0.004842958,-0.006381909,-0.01478135,-0.009326074,-0.006402656,-0.00138537,-0.004146367,-0.010055506,-0.007846186,-0.012214686,0.013723197
8/3/2016,0.002017828,0.002875848,0.012530801,-0.00792816,-0.001551313,-0.001624756,0.002094163,-0.004469365,0.003361911,-0.007130266,0.005200799
8/4/2016,0.000414599,0.001075994,0.006228625,0.008243324,0.012907852,-0.001965399,0.002974496,0.015100808,0.002996513,0.02229581,-0.000152631
8/5/2016,0.009946243,0.008248992,0.015049808,0.006848325,-0.001887906,0.012141737,0.015860341,0.006352525,0.009306705,-0.002517237,0.000933063
8/8/2016,0.000117242,-0.000561076,0.008449007,0.0007572,0.004846909,-0.00210675,0.005572688,0.000878945,-0.001076368,-0.016823929,0.011746562
8/9/2016,0.000410297,0.000561391,0.004072361,0.002282926,0.002823529,0.002794233,0.006672295,-0.001596679,0.002235871,0.012913453,0.001265922
8/10/2016,-0.001288977,-0.002387122,-0.007362795,0.000325389,0.024519005,0.001250805,-0.001524408,-0.001439309,-0.00241007,-0.014975118,-0.01752998
8/11/2016,0.006154009,0.004530023,-0.00071474,0.003487041,0.050841635,-0.000358693,0.020960312,0.000160154,0.004122285,-0.003277206,0.003604204
8/12/2016,-0.00209904,-0.000865272,0.002304697,0.001711529,0.070611311,-0.001422915,0.008278565,-0.000160128,0.000715532,0.003114579,0.01302825
8/15/2016,0.0033889,0.002740703,0.011833968,-0.005268199,-0.010992366,-0.001350598,0.017602098,-0.007847534,0.004191804,-9.31E-05,-0.00049831
8/16/2016,-0.003959773,-0.004958392,-0.000779704,-0.005790576,-0.005248533,-0.005918408,-0.00273445,-0.004842615,-0.005509372,-0.008777004,0.001267938
8/17/2016,0.001461587,0.001832923,-0.001607679,0.000772211,0.003517484,0.005279647,-0.001690524,0.008678021,0.001879447,-0.001650198,0.002168441
8/18/2016,0.001459453,0.002130251,-0.001135043,-0.00022233,0,-0.003315041,0.006179256,-0.003698641,0.000267989,0.001209458,0.009095105
8/19/2016,-0.001981964,-0.001367989,0.002551833,-0.009353007,-0.001443299,-0.003861725,-0.001956644,-0.002824631,-0.000267917,0.006664116,-0.012514437
8/22/2016,-0.000876132,0,-0.007714452,0.002865405,-0.012492257,-0.003376477,-0.009048368,0.004775008,0.000714637,-0.0092,0.002159109
8/23/2016,0.000759981,0.001828181,0.003154038,0.00391057,0.00146367,-0.000451722,-0.001909207,0.00177205,0.001776389,0.008565469,-0.003042039
8/24/2016,-0.003207019,-0.004859477,-0.007592383,-0.006820119,-0.019939451,-0.003753499,-0.00449568,-0.006995256,-0.006397918,-0.00987371,0.003368621
8/25/2016,-0.001582297,-0.000664034,-0.004438622,0.002601519,0.000639114,-0.002898185,-0.000208858,0.003157895,-0.001524582,-0.007452177,-0.006336984
8/26/2016,-0.002934823,-0.002034318,-0.005854157,0.012881642,0.011922504,0.002426387,-0.0010654,0.008636694,0.001347273,-0.004392188,-0.002179871
8/29/2016,0.005474839,0.004998848,-0.000882492,0.002977893,-0.001893541,0.003277779,0.00558828,0.012644046,0.001336491,-0.021771444,0.006570931
8/30/2016,-0.001756461,-0.001625718,-0.007816954,-0.004810123,0.011804384,-0.004900606,0.007445063,-0.005531848,-0.00312626,-0.017941408,-0.003650101
8/31/2016,-0.002991237,-0.002894304,0.001128974,0.002058417,0.012395833,-0.0026139,-0.009128608,0.002225048,-0.001078303,0.00317262,-0.004327313
9/1/2016,0.000705932,5.12E-05,0.005933567,0.001898175,0.002366499,0.001962398,0.007342389,0.000396448,0.002518756,-0.053014009,-0.003451468
9/2/2016,0.00416794,0.004484374,0.009189389,0.002361735,0.018784644,0.006911802,0.017790176,0.002694777,0.003221291,-0.014897607,0.00665145
9/6/2016,0.002458772,0.002889599,-0.000318521,0.021257314,0.045642317,0.013992245,0.024821302,0.025452533,0.006162515,0.025482924,0.013182543
9/7/2016,-0.000175196,-0.000101632,0.006284824,-0.005552316,-0.014068221,-3.71E-05,-0.004483169,0.010174979,0.000622255,-0.005517221,-0.00375274
9/8/2016,-0.00244733,-0.002124329,-0.026284439,-0.000535386,0.002443315,-0.006373841,0.007154475,-0.006028233,-0.005765609,-0.021522009,0.009172191
9/9/2016,-0.02136567,-0.023931755,-0.022648749,-0.028326914,-0.028760846,-0.017886503,-0.024947376,-0.024259174,-0.025242371,-0.014638262,-0.024784121
9/12/2016,0.013515697,0.014234207,0.022508172,0.012653409,0.011845011,0.013342127,0.006834714,0.012509835,0.018122651,0.019691933,0.005187353
9/13/2016,-0.013984817,-0.014291667,0.023802357,-0.013584103,-0.00515873,-0.012866083,-0.019606219,-0.011422799,-0.008904535,-0.011346445,-0.023854154
9/14/2016,-0.001975705,-0.000417534,0.035389933,0.000105123,0.021140806,0.002261893,0.002938108,0.004480428,0.004987373,0.001836266,-0.007167322
9/15/2016,0.010377987,0.009931026,0.03368148,0.011299583,0.020019531,0.01364446,0.016443445,0.004303936,0.015339836,0.019398198,0.005668243
9/16/2016,-0.005284126,-0.003706901,-0.005337867,0.011472151,0.001819052,-0.004143319,-0.002526044,0.005688016,-0.000712225,0.025869044,-0.012360462
9/19/2016,0,5.19E-05,-0.011777965,-0.004392951,-0.015386086,-0.003233204,-0.002911858,-0.003254048,-0.00435658,0.004578882,-0.002333225
9/20/2016,0.000358126,5.19E-05,-7.55E-05,0.006605599,-0.015335339,0.005519305,0.000450326,-7.77E-05,0.001968592,-0.008236406,-0.015374697
9/21/2016,0.0090633,0.011311395,-0.000226602,0.012201687,0.04484968,0.005976644,0.02719193,0.010027985,0.009895066,0.002829352,0.009196328
9/22/2016,0.005499119,0.006336388,0.009356986,0.018942943,0.031698113,0.014156806,0.009835563,0.001154468,0.007852639,0.005898562,0.002877469
9/23/2016,-0.006821603,-0.005531735,-0.016519523,0.001379396,-0.015087783,-0.00121331,-0.016105656,-0.016297663,-0.006396364,0.004941142,-0.001078785
9/26/2016,-0.00929018,-0.008166885,0.00140419,-0.008252566,-0.016897224,-0.015264553,-0.020173286,-0.005001563,-0.008459759,0.007425886,-0.004698674
9/27/2016,0.007165952,0.006275102,0.001900028,0.02120977,0.022381717,0.010230275,0.012842009,0.010917374,0.009956895,-0.015216003,0.00216847
9/28/2016,0.006052766,0.0050648,0.007763963,0.015451348,0.004526141,-0.000826416,0.007028436,0.003962396,0.001675455,0.002230207,0.043984923
9/29/2016,-0.010493223,-0.009158604,-0.015521206,0.000398204,-0.029425287,-0.009159815,-0.01305407,-0.008744776,-0.007210015,-0.027001084,-0.005059481
9/30/2016,0.008816219,0.007602994,0.007558004,0.009963211,0.002273804,0.001769162,-0.000223576,0.001405262,0.007439724,0.016591928,0.009498433
10/3/2016,-0.002658977,-0.002446953,-0.004507615,-0.000680751,-0.003875603,-0.004576773,0.004351754,0.003898028,-0.001496321,0.047397442,-0.002656458
10/4/2016,-0.004556011,-0.005111178,0.004032535,-0.00323876,0.000664263,0.00301107,-0.00348903,-0.004504155,-0.001410412,-0.010718272,-0.009205954
10/5/2016,0.006540927,0.004466888,0.000493501,0.012385646,0.014319583,-0.001943223,0.021065567,0.002184258,0.003522184,-0.013956293,0.008738482
10/6/2016,-0.000768694,0.000667567,0.007691023,-0.003197688,0.001121915,0.00230895,-0.000413582,0.002101658,-0.000518996,-0.035783929,0.00045659
10/7/2016,-0.001656922,-0.003422847,0.001506132,-0.002649526,-0.010085917,-0.002951138,-0.009303975,0.001941898,-0.002200278,-0.021843284,-0.003455459
10/10/2016,0.005038291,0.005226571,0.017268151,0.002716129,0.022735849,0.017072348,0.015938782,0.009690674,0.006518364,0.022079299,0.019577178
10/11/2016,-0.010668916,-0.012698819,0.002213812,-0.012724097,-0.029333087,-0.005906334,-0.028188804,-0.010595823,-0.014520949,-0.004232386,-0.007891038
10/12/2016,0.000953806,0.001395692,0.00902376,0.003718412,-0.015299819,0.002717492,0.000402868,0.001474468,-0.000800327,0.007046477,-0.006946679
10/13/2016,-0.002977803,-0.00320199,-0.003175937,-0.00555096,-0.01418645,-0.009473127,-0.01549073,-0.009531189,-0.003461963,-0.006304898,-0.006551769
10/14/2016,0.002508826,0.000519786,0.005602179,-0.007836424,-0.002936858,0.000646702,0.004419922,0.00046941,0.001071668,-0.018622699,-0.000227897
10/17/2016,-0.003157976,-0.003517121,-0.000656266,-0.01216341,0.009720177,0.002783992,-0.005619935,-0.002658743,-0.002676301,-0.012976406,0
10/18/2016,0.003646166,0.006230124,-0.000726015,0.005781413,0.004861921,0.018157255,0.014459153,0.007919084,0.008927054,0.026495085,0.002630786
10/19/2016,0.003626965,0.002580244,-0.002917123,4.89E-05,0.005709309,0.006816882,0.003155635,0.012135356,-8.87E-05,0.022405882,0.004626443
10/20/2016,-0.002605063,-0.00180359,-0.000549247,-0.009013196,-0.000769749,-0.006601458,-0.003346927,-0.000845438,-0.001241322,-0.021914861,0.000455709
10/21/2016,-0.000832942,0.000414177,-0.003989727,0.010699477,0.000866635,0.002957536,0.002081749,0.015923077,0.003906146,0.004972388,-0.006744205
10/24/2016,0.00410268,0.00427461,0.009037674,0.023321408,0.005387724,0.014173725,0.004980894,0.009161808,0.012176897,0.013344029,0.003317787
10/25/2016,-0.002603364,-0.003385551,0.004913987,-0.003472181,-0.002679426,-0.008603154,-0.003911506,-0.007427971,-0.0033112,-0.00207142,-0.00214702
10/26/2016,0.001658848,-0.001902763,-0.022567083,-0.015074595,-0.013816926,-0.007784684,-0.009504088,-0.009448938,-0.006916139,-0.000489277,0.004259655
10/27/2016,-0.001359309,-0.002579843,-0.009341389,-0.005142294,-0.003891808,-0.005777886,-0.008717032,-0.010302198,-0.004581083,0.008751956,-0.001947034
10/28/2016,-0.000951028,-0.003105897,-0.006657201,-0.051371035,-0.00439539,0.00270386,-0.008839238,0.012337112,-0.006366772,-0.019807804,-0.024641117
10/31/2016,-0.001130421,5.21E-05,-0.00169714,0.017389736,-0.002354557,-0.011786812,-0.000664087,-0.002285018,-0.000803177,-0.011199208,-0.017185077
11/1/2016,-0.005956316,-0.007210249,-0.017918263,-0.005583551,-0.005310257,-0.005457464,0,-0.011374914,-0.007404099,-0.035100895,0.003958293
11/2/2016,-0.003954724,-0.005955973,0.000884755,-0.025273424,-0.026099852,-0.021179918,-0.01640396,-0.017992278,-0.00790023,-0.014513377,-0.00242279
11/3/2016,-0.001437776,-0.00457161,-0.010788312,0.001920163,-0.007714953,-0.00790188,-0.001281089,-0.056381222,-0.010049157,-0.003191141,0.002524202
11/4/2016,-0.002349539,-0.001214442,-0.009076004,-0.015618685,-0.001841432,-0.001393523,-0.008454799,0.00625,-0.00365552,0.016751102,-0.001093382
11/7/2016,0.02057971,0.022205113,0.014448374,0.039581485,0.018243312,0.026795545,0.031678395,0.011594203,0.024045756,0.013909005,0.022523739
11/8/2016,0.005621036,0.00429053,0.006017833,0.003585006,0.005032713,0.01240602,0.005889891,0.016946377,0.006276601,0.008951377,0.007192845
11/9/2016,0.014056414,0.010763255,-0.001648174,-0.020145985,-0.031847772,-0.007869652,-0.024624995,-0.008372243,0.004631241,-0.025030779,0.011003433
11/10/2016,0.011714738,0.002548305,-0.027899746,-0.038218376,-0.024102617,-0.031405554,-0.014194123,-0.019321318,-0.01578377,-0.024781583,0.009271854
11/11/2016,0.001663168,-0.002337665,0.006048874,-0.004539454,-0.014309943,-0.010944649,-0.0102914,-0.014735099,0.000270741,0.01731854,-0.015837825
11/14/2016,0.001660407,0.000813449,-0.025029807,-0.026982044,-0.034627379,-0.024010366,-0.014760968,-0.03310368,-0.010086884,-0.037706731,-0.004567988
11/15/2016,0.003029506,0.00758602,0.01293507,0.033612861,0.013701682,0.029128276,0.019970497,0.018421967,0.013917371,0.012780345,0.018044844
11/16/2016,-0.001994575,-0.00191774,0.02689845,0.004372746,0.02043956,0.006218071,-0.010133472,-0.007337884,0.005744027,0.000873377,-0.012294886
11/17/2016,0.001770154,0.005362707,-0.000388,0.013262066,0.013030368,0.00792328,0.007120388,0.012463469,0.007221701,0.025713587,-0.006094333
11/18/2016,-0.001767026,-0.002366218,0.000970376,0.004984201,-0.00722866,-0.012961738,-0.001357697,-0.006537057,-0.003718066,-0.019288719,0.000600284
11/21/2016,0.004676633,0.007571611,0.015371371,0.026099768,0.000214156,0.012165419,0.007533636,0.040591352,0.010135917,-0.001734943,0.014165752
11/22/2016,0.003580664,0.001951612,0.000687427,0.006833333,-0.002141098,-0.00052202,0.010315977,-0.002463661,0.003341798,0.035035287,0.002231455
11/23/2016,0.002888291,0.000496993,-0.005106363,-0.006634154,-0.001931123,-0.007643312,-0.005504359,-0.005186466,-0.004033711,0.010302322,0.002756455
11/25/2016,0.003727024,0.003848528,0.005017492,0.000320464,-0.000214984,0.001476252,0.008147639,-0.003806687,0.003167684,0.018173346,0.002295868
11/28/2016,-0.002813019,-0.004778471,-0.001980946,-0.01742763,0.008063649,0.007229379,0.00347901,0.000249211,-0.002366062,-0.002692601,-0.007429875
11/29/2016,0.002256763,0.002003938,-0.001032596,-0.005542731,0.013118601,0.004645007,0.006028664,0.003820281,0.003606002,-0.033400384,-0.006605756
11/30/2016,0.001125841,-0.002446029,-0.008449238,-0.01567172,-0.010211601,-0.017176733,-0.001064464,-0.020269711,-0.01227258,-0.000894129,0.016294451
12/1/2016,0.002693357,-0.003502178,-0.009328185,-0.00921966,-0.044245905,-0.014886323,-0.00859211,-0.02828914,-0.016774285,-0.039709504,-0.000602913
12/2/2016,-0.000841166,0.000398342,0.003577776,-0.004451019,0.006899622,0.000170084,-0.00717258,0.00286782,0.00198104,-0.002251491,-0.002391617
12/5/2016,0.002581746,0.005972752,-0.007095091,0.025690899,0.005636605,0.017999634,0.001342044,0.017590988,0.007475151,0.029368491,0.005068597
12/6/2016,0.001343529,0.00324171,0.007654249,0.007058576,-0.006484229,-0.002621367,-0.000657168,-0.001021885,0.002329853,-0.00508299,0.000915524
12/7/2016,0.01548017,0.012929937,0.010041454,0.007453709,0.007411504,0.019699039,0.013050652,0.00545563,0.012668186,0.039225182,0.005833802
12/8/2016,0.004184031,0.002504659,0.009745637,-0.004010799,0.0136159,0.004636941,-0.000209396,0.00805426,0.001853944,-0.004403541,0.002846759
12/9/2016,0.007340888,0.006024689,0.016380278,0.001733283,0.010508071,0.017996831,-0.006455411,0.006560135,0.008001269,-0.000569454,0.007685052
12/12/2016,0.001904845,-0.00116839,-0.005646692,-0.011110244,-0.008683533,-0.002626475,-0.020375085,-0.015959225,-0.00471195,0.001303466,0.022232254
12/13/2016,0.005698238,0.006871709,0.016433755,0.018707572,-0.003352439,0.009929099,0.011734777,0.021567462,0.012709594,0.029722419,0.017591535
12/14/2016,-0.005341875,-0.008424072,0,-0.007128651,-0.010525174,0.00312753,-0.019215317,-0.000831186,-0.001986158,0.002725208,-0.021583962
12/15/2016,0.002715148,0.004147323,0.005586944,-0.010171432,-0.025660708,-0.002738755,-0.011346414,0.002994759,0.001555588,-0.005586592,0.003390337
12/16/2016,-0.000216624,-0.001991867,0.001396344,-0.004244415,-0.002025886,-0.007123153,-0.008995594,-0.005805756,-0.003635638,0.024848163,0.00322121
12/19/2016,0.001944619,0.00224043,0.00587928,0.010860815,0.002932221,0.003296948,-0.002749489,-0.005255694,0.003997248,0.001185247,-0.008322403
12/20/2016,0.004162815,0.003938833,0.002556693,0.006814621,0.010232767,0.003310728,0.000443893,-0.001257967,0.00372979,0.029892048,8.74E-05
12/21/2016,-0.00134596,-0.002907288,0.000912079,-0.000803921,-0.006567231,-0.003680079,-0.00290128,-0.000419851,-0.000950587,-0.00521578,-0.001640981
12/22/2016,-0.000970397,-0.001745558,-0.006553696,-0.005631975,-0.02745098,-0.003102684,-0.010877465,-0.013776882,-0.002508477,0.003610969,0.006573228
12/23/2016,0.000431707,0.001460432,0.002017971,-0.007399577,-0.000115207,-0.002321905,-0.002094445,-0.001107325,0.0005203,0.023458807,-0.001820114
12/27/2016,0.000809101,0.002619091,0.006213818,0.014212651,0.008641549,0.002636791,0.003947223,0.006310224,0.005104959,0.029009963,0.000448845
12/28/2016,-0.00559984,-0.008328063,-0.004177614,0.000946331,-0.001941969,-0.006617856,0.007491693,-0.009236505,-0.007571119,0.000956591,-0.004961644
12/29/2016,-0.0004878,-0.000196215,-0.000109629,-0.009039929,-0.000457823,-0.002162646,0.012648354,-0.004875128,-0.001390228,-0.023161516,0.000523556
12/30/2016,-0.002440188,-0.003812225,-0.008029384,-0.019969941,0.005496393,-0.012929263,-0.002511279,-0.011173184,-0.010510837,-0.004472397,-0.001003574
1/3/2017,0.004620519,0.007747204,0.002906902,0.005067545,0.008996697,0.019635308,0.01056559,0.01573229,0.009215536,0.015442931,0.006996462
1/4/2017,0.003619895,0.00593801,-0.001102082,0.004657211,0.021557562,-0.000297026,0.013552851,0.015659764,0.005306311,0.046087377,-0.010978048
1/5/2017,-0.002102641,-0.000675318,0.005178146,0.030732455,0.042647221,0.006499375,0.018361754,0.016682113,0.005538318,-0.001057313,-0.014869401
1/6/2017,0.003998033,0.003388594,0.01096151,0.019911589,-0.005086362,0.014993481,-0.005299685,0.022706555,0.008774576,0.009962492,-0.000606476
1/9/2017,-0.0039283,-0.003134887,0.009145326,0.001168356,0.008840132,0.002387271,0.003088068,0.012073576,0.003323792,0.009916619,-0.016513417
1/10/2017,-0.001669359,0,0.001072288,-0.001279928,0.021431588,-0.001414444,0.015157261,-0.004403523,0.00229936,-0.006096493,-0.012762278
1/11/2017,0.004702585,0.002658695,0.005366444,0.00392009,0.001963824,0.004660961,0.003703154,0.013992762,0.002540486,-0.000613389,0.010252654
1/12/2017,-0.003070112,-0.002365636,-0.004055017,0.018297414,-0.010728286,-0.000397657,-0.004311341,0.004203347,-0.001432288,-0.000607236,-0.005415263
1/13/2017,-0.00021611,0.002176881,-0.00189623,0.004424561,0.003858186,0.001687703,0.002964838,0.013504976,0.003216662,0.035541618,0.000138058
1/17/2017,-0.002912711,-0.003379443,0.008054572,-0.009201703,-0.001558118,-0.004176044,-0.001895868,-0.003584509,-0.002876408,-0.009129338,0.011692959
1/18/2017,-0.000704561,0.002087083,-7.11E-05,-0.002766388,-0.001248439,0.001885288,0.004118996,0.000391022,0.001951418,0.011804932,-0.012368808
1/19/2017,-0.003416819,-0.003675132,-0.00170342,0.001931936,0.001770833,-0.005609032,-0.004769615,-0.002892433,-0.000423395,0.02265476,-0.017956654
1/20/2017,0.004462536,0.003639961,0.001777572,-0.000877583,-0.001143808,0.004609581,-0.001274125,-0.003998432,0.002117872,0.003975213,0.013697937
1/23/2017,-0.000975229,-0.002514942,0.000782308,0.011814482,0.024463877,0.01963365,0.00799842,0.014877204,0.000752369,0.01712503,-0.010762245
1/24/2017,0.005309341,0.006347012,-0.00106595,0.00557539,0.030687938,0.006039577,0.009569433,0.003412705,0.006918281,0.022856695,0.001469072
